home_team,away_team,home_score,away_score,tournament,country,day,month,year,home_result,away_result,total_goals,serial,home_group,away_group,home_team_txt,away_team_txt,year_n,result,home_random,away_random,decade,home_result_desc,away_result_desc
Canada,Costa Rica,0,1,Friendly,Canada,17,6,1988,-1,1,1,1856,0,1,Canada,Costa_Rica,8,1,0.57832,0.36522,9,loser,winner
Germany,Spain,2,0,UEFA Euro,Germany,17,6,1988,2,-2,2,1857,1,1,Germany,Spain,8,2,0.07792,0.32882,9,winner,loser
Germany,Netherlands,1,2,UEFA Euro,Germany,21,6,1988,-1,1,3,1858,1,1,Germany,Netherlands,8,1,0.50865,0.83471,9,loser,winner
Argentina,Saudi Arabia,2,2,Friendly,Australia,6,7,1988,0,0,4,1859,1,1,Argentina,Saudi_Arabia,8,0,0.57742,0.25929,9,draw,draw
Australia,Brazil,0,1,Friendly,Australia,7,7,1988,-1,1,1,1860,0,0,Australia,Brazil,8,1,0.97429,0.60666,9,loser,winner
Australia,Saudi Arabia,3,0,Friendly,Australia,9,7,1988,3,-3,3,1861,0,1,Australia,Saudi_Arabia,8,3,0.16072,0.33349,9,winner,loser
Argentina,Brazil,0,0,Friendly,Australia,10,7,1988,0,0,0,1862,1,0,Argentina,Brazil,8,0,0.96526,0.59702,9,draw,draw
Brazil,Saudi Arabia,4,1,Friendly,Australia,13,7,1988,3,-3,5,1863,0,1,Brazil,Saudi_Arabia,8,3,0.69535,0.67272,9,winner,loser
Australia,Argentina,4,1,Friendly,Australia,14,7,1988,3,-3,5,1864,0,1,Australia,Argentina,8,3,0.66148,0.6812,9,winner,loser
Canada,Poland,1,2,Friendly,Canada,15,7,1988,-1,1,3,1865,0,0,Canada,Poland,8,1,0.59576,0.30924,9,loser,winner
Argentina,Saudi Arabia,2,0,Friendly,Australia,16,7,1988,2,-2,2,1866,1,1,Argentina,Saudi_Arabia,8,2,0.50719,0.80685,9,winner,loser
Australia,Brazil,0,2,Friendly,Australia,17,7,1988,-2,2,2,1867,0,0,Australia,Brazil,8,2,0.27247,0.04018,9,loser,winner
England,Denmark,1,0,Friendly,England,14,9,1988,1,-1,1,1868,1,1,England,Denmark,8,1,0.91334,0.74327,9,winner,loser
Netherlands,Wales,1,0,FIFA World Cup qualification,Netherlands,14,9,1988,1,-1,1,1869,1,0,Netherlands,Wales,8,1,0.99706,0.85355,9,winner,loser
Saudi Arabia,Iran,1,0,AFC Asian Cup,Qatar,15,9,1988,1,-1,1,1870,1,1,Saudi_Arabia,Iran,8,1,0.16373,0.89823,9,winner,loser
Ecuador,Uruguay,1,2,Friendly,Paraguay,27,9,1988,-1,1,3,1871,0,1,Ecuador,Uruguay,8,1,0.71359,0.786,9,loser,winner
Belgium,Brazil,1,2,Friendly,Belgium,12,10,1988,-1,1,3,1872,1,0,Belgium,Brazil,8,1,0.63799,0.46042,9,loser,winner
Spain,Argentina,1,1,Friendly,Spain,12,10,1988,0,0,2,1873,1,1,Spain,Argentina,8,0,0.4129,0.85142,9,draw,draw
Belgium,Switzerland,1,0,FIFA World Cup qualification,Belgium,19,10,1988,1,-1,1,1874,1,0,Belgium,Switzerland,8,1,0.85572,0.51102,9,winner,loser
Germany,Netherlands,0,0,FIFA World Cup qualification,Germany,19,10,1988,0,0,0,1875,1,1,Germany,Netherlands,8,0,0.67062,0.10272,9,draw,draw
Japan,South Korea,0,1,Friendly,Japan,26,10,1988,-1,1,1,1876,0,0,Japan,South_Korea,8,1,0.04219,0.71041,9,loser,winner
Saudi Arabia,England,1,1,Friendly,Saudi Arabia,16,11,1988,0,0,2,1877,1,1,Saudi_Arabia,England,8,0,0.93935,0.81118,9,draw,draw
Saudi Arabia,Tunisia,1,0,Friendly,Saudi Arabia,29,11,1988,1,-1,1,1878,1,1,Saudi_Arabia,Tunisia,8,1,0.31317,0.81811,9,winner,loser
Qatar,Iran,0,2,AFC Asian Cup,Qatar,2,12,1988,-2,2,2,1879,0,1,Qatar,Iran,8,2,0.09604,0.08646,9,loser,winner
Japan,Iran,0,0,AFC Asian Cup,Qatar,4,12,1988,0,0,0,1880,0,1,Japan,Iran,8,0,0.08453,0.58192,9,draw,draw
South Korea,Japan,2,0,AFC Asian Cup,Qatar,6,12,1988,2,-2,2,1881,0,0,South_Korea,Japan,8,2,0.12086,0.19855,9,winner,loser
Qatar,South Korea,2,3,AFC Asian Cup,Qatar,9,12,1988,-1,1,5,1882,0,0,Qatar,South_Korea,8,1,0.21404,0.54202,9,loser,winner
South Korea,Iran,3,0,AFC Asian Cup,Qatar,11,12,1988,3,-3,3,1883,0,1,South_Korea,Iran,8,3,0.04381,0.27405,9,winner,loser
Qatar,Japan,3,0,AFC Asian Cup,Qatar,12,12,1988,3,-3,3,1884,0,0,Qatar,Japan,8,3,0.36598,0.15785,9,winner,loser
South Korea,Saudi Arabia,0,0,AFC Asian Cup,Qatar,18,12,1988,0,0,0,1885,0,1,South_Korea,Saudi_Arabia,8,0,0.5179,0.28198,9,draw,draw
Iran,Japan,2,2,Friendly,Iran,20,1,1989,0,0,4,1886,1,0,Iran,Japan,9,0,0.97742,0.81624,9,draw,draw
Tunisia,Morocco,2,1,FIFA World Cup qualification,Tunisia,22,1,1989,1,-1,3,1887,1,0,Tunisia,Morocco,9,1,0.05778,0.12122,9,winner,loser
Mexico,Poland,3,1,Friendly,Mexico,14,2,1989,2,-2,4,1888,1,0,Mexico,Poland,9,2,0.63265,0.51093,9,winner,loser
Portugal,Belgium,1,1,FIFA World Cup qualification,Portugal,15,2,1989,0,0,2,1889,1,1,Portugal,Belgium,9,0,0.31412,0.77699,9,draw,draw
Brazil,Ecuador,1,0,Friendly,Brazil,15,3,1989,1,-1,1,1890,0,0,Brazil,Ecuador,9,1,0.17911,0.65649,9,winner,loser
Denmark,Canada,2,0,Friendly,Denmark,12,4,1989,2,-2,2,1891,1,0,Denmark,Canada,9,2,0.33296,0.70485,9,winner,loser
Ecuador,Argentina,2,2,Friendly,Ecuador,13,4,1989,0,0,4,1892,0,1,Ecuador,Argentina,9,0,0.51813,0.2939,9,draw,draw
Costa Rica,United States,1,0,CONCACAF Championship,Costa Rica,16,4,1989,1,-1,1,1893,1,0,Costa_Rica,United_States,9,1,0.05787,0.30945,9,winner,loser
Netherlands,Germany,1,1,FIFA World Cup qualification,Netherlands,26,4,1989,0,0,2,1894,1,1,Netherlands,Germany,9,0,0.76808,0.42861,9,draw,draw
Portugal,Switzerland,3,1,FIFA World Cup qualification,Portugal,26,4,1989,2,-2,4,1895,1,0,Portugal,Switzerland,9,2,0.28893,0.70608,9,winner,loser
United States,Costa Rica,1,0,CONCACAF Championship,United States,30,4,1989,1,-1,1,1896,0,1,United_States,Costa_Rica,9,1,0.22491,0.01396,9,winner,loser
Uruguay,Ecuador,3,1,Friendly,Uruguay,3,5,1989,2,-2,4,1897,1,0,Uruguay,Ecuador,9,2,0.00172,0.51762,9,winner,loser
South Korea,Japan,1,0,Friendly,South Korea,5,5,1989,1,-1,1,1898,0,0,South_Korea,Japan,9,1,0.06261,0.18008,9,winner,loser
Ecuador,Uruguay,1,1,Friendly,Ecuador,23,5,1989,0,0,2,1899,0,1,Ecuador,Uruguay,9,0,0.11253,0.62602,9,draw,draw
Wales,Germany,0,0,FIFA World Cup qualification,Wales,31,5,1989,0,0,0,1900,0,1,Wales,Germany,9,0,0.39076,0.69871,9,draw,draw
England,Poland,3,0,FIFA World Cup qualification,England,3,6,1989,3,-3,3,1901,1,0,England,Poland,9,3,0.13398,0.85684,9,winner,loser
Denmark,England,1,1,Friendly,Denmark,7,6,1989,0,0,2,1902,1,1,Denmark,England,9,0,0.81474,0.13929,9,draw,draw
Brazil,Portugal,4,0,Friendly,Brazil,8,6,1989,4,-4,4,1903,0,1,Brazil,Portugal,9,4,0.80032,0.69101,9,winner,loser
Canada,Belgium,0,2,Friendly,Canada,8,6,1989,-2,2,2,1904,0,1,Canada,Belgium,9,2,0.71854,0.74604,9,loser,winner
Denmark,Brazil,4,0,Friendly,Denmark,18,6,1989,4,-4,4,1905,1,0,Denmark,Brazil,9,4,0.30516,0.29638,9,winner,loser
Switzerland,Brazil,1,0,Friendly,Switzerland,21,6,1989,1,-1,1,1906,0,0,Switzerland,Brazil,9,1,0.26204,0.62314,9,winner,loser
Uruguay,Ecuador,0,1,Copa America,Brazil,2,7,1989,-1,1,1,1907,1,0,Uruguay,Ecuador,9,1,0.89994,0.37652,9,loser,winner
Argentina,Ecuador,0,0,Copa America,Brazil,4,7,1989,0,0,0,1908,1,0,Argentina,Ecuador,9,0,0.40961,0.80267,9,draw,draw
Uruguay,Argentina,0,1,Copa America,Brazil,8,7,1989,-1,1,1,1909,1,1,Uruguay,Argentina,9,1,0.02289,0.19533,9,loser,winner
Brazil,Argentina,2,0,Copa America,Brazil,12,7,1989,2,-2,2,1910,0,1,Brazil,Argentina,9,2,0.01253,0.9834,9,winner,loser
Argentina,Uruguay,0,2,Copa America,Brazil,14,7,1989,-2,2,2,1911,1,1,Argentina,Uruguay,9,2,0.95937,0.24073,9,loser,winner
Brazil,Uruguay,1,0,Copa America,Brazil,16,7,1989,1,-1,1,1912,0,1,Brazil,Uruguay,9,1,0.38632,0.56372,9,winner,loser
Senegal,Tunisia,3,0,African Cup of Nations qualification,Senegal,16,7,1989,3,-3,3,1913,0,1,Senegal,Tunisia,9,3,0.18186,0.28968,9,winner,loser
Brazil,Japan,1,0,Friendly,Brazil,23,7,1989,1,-1,1,1914,0,0,Brazil,Japan,9,1,0.41874,0.83375,9,winner,loser
Tunisia,Senegal,0,1,African Cup of Nations qualification,Tunisia,30,7,1989,-1,1,1,1915,1,0,Tunisia,Senegal,9,1,0.21737,0.99432,9,loser,winner
Mexico,South Korea,4,2,Friendly,United States,10,8,1989,2,-2,6,1916,1,0,Mexico,South_Korea,9,2,0.93708,0.19612,9,winner,loser
Morocco,Tunisia,0,0,FIFA World Cup qualification,Morocco,13,8,1989,0,0,0,1917,0,1,Morocco,Tunisia,9,0,0.88209,0.81568,9,draw,draw
United States,South Korea,1,2,Friendly,United States,13,8,1989,-1,1,3,1918,0,0,United_States,South_Korea,9,1,0.31935,0.72943,9,loser,winner
Belgium,Denmark,3,0,Friendly,Belgium,23,8,1989,3,-3,3,1919,1,1,Belgium,Denmark,9,3,0.40656,0.89568,9,winner,loser
Belgium,Portugal,3,0,FIFA World Cup qualification,Belgium,6,9,1989,3,-3,3,1920,1,1,Belgium,Portugal,9,3,0.66706,0.88869,9,winner,loser
Netherlands,Denmark,2,2,Friendly,Netherlands,6,9,1989,0,0,4,1921,1,1,Netherlands,Denmark,9,0,0.45467,0.45285,9,draw,draw
Spain,Poland,1,0,Friendly,Spain,20,9,1989,1,-1,1,1922,1,0,Spain,Poland,9,1,0.22833,0.16668,9,winner,loser
Switzerland,Portugal,1,2,FIFA World Cup qualification,Switzerland,20,9,1989,-1,1,3,1923,0,1,Switzerland,Portugal,9,1,0.08804,0.25347,9,loser,winner
Cameroon,Tunisia,2,0,FIFA World Cup qualification,Cameroon,8,10,1989,2,-2,2,1924,1,1,Cameroon,Tunisia,9,2,0.64492,0.3541,9,winner,loser
Poland,England,0,0,FIFA World Cup qualification,Poland,11,10,1989,0,0,0,1925,0,1,Poland,England,9,0,0.4952,0.38507,9,draw,draw
Switzerland,Belgium,2,2,FIFA World Cup qualification,Switzerland,11,10,1989,0,0,4,1926,0,1,Switzerland,Belgium,9,0,0.27032,0.43889,9,draw,draw
Wales,Netherlands,1,2,FIFA World Cup qualification,Wales,11,10,1989,-1,1,3,1927,0,1,Wales,Netherlands,9,1,0.53922,0.37407,9,loser,winner
South Korea,Qatar,0,0,FIFA World Cup qualification,Singapore,13,10,1989,0,0,0,1928,0,0,South_Korea,Qatar,9,0,0.01533,0.89233,9,draw,draw
Qatar,Saudi Arabia,1,1,FIFA World Cup qualification,Singapore,16,10,1989,0,0,2,1929,0,1,Qatar,Saudi_Arabia,9,0,0.21309,0.3831,9,draw,draw
Saudi Arabia,South Korea,0,2,FIFA World Cup qualification,Singapore,25,10,1989,-2,2,2,1930,1,0,Saudi_Arabia,South_Korea,9,2,0.37816,0.57979,9,loser,winner
Germany,Wales,2,1,FIFA World Cup qualification,Germany,15,11,1989,1,-1,3,1931,1,0,Germany,Wales,9,1,0.2538,0.56933,9,winner,loser
Tunisia,Cameroon,0,1,FIFA World Cup qualification,Tunisia,19,11,1989,-1,1,1,1932,1,1,Tunisia,Cameroon,9,1,0.10503,0.00656,9,loser,winner
Spain,Switzerland,2,1,Friendly,Spain,13,12,1989,1,-1,3,1933,1,0,Spain,Switzerland,9,1,0.40678,0.6542,9,winner,loser
Netherlands,Brazil,0,1,Friendly,Netherlands,20,12,1989,-1,1,1,1934,1,0,Netherlands,Brazil,9,1,0.9946,0.47766,9,loser,winner
Mexico,Argentina,2,0,Friendly,United States,17,1,1990,2,-2,2,1935,1,1,Mexico,Argentina,0,2,0.31855,0.03225,10,winner,loser
Iran,Poland,0,2,Friendly,Iran,2,2,1990,-2,2,2,1936,1,0,Iran,Poland,0,2,0.94621,0.00278,10,loser,winner
United States,Costa Rica,0,2,Friendly,United States,2,2,1990,-2,2,2,1937,0,1,United_States,Costa_Rica,0,2,0.42449,0.30545,10,loser,winner
Costa Rica,Uruguay,0,2,Friendly,United States,4,2,1990,-2,2,2,1938,1,1,Costa_Rica,Uruguay,0,2,0.26455,0.98679,10,loser,winner
Iran,Poland,0,1,Friendly,Iran,4,2,1990,-1,1,1,1939,1,0,Iran,Poland,0,1,0.76873,0.62456,10,loser,winner
France,Germany,2,1,Friendly,France,28,2,1990,1,-1,3,1940,0,1,France,Germany,0,1,0.63317,0.61445,10,winner,loser
Cameroon,Senegal,0,2,African Cup of Nations,Algeria,6,3,1990,-2,2,2,1941,1,0,Cameroon,Senegal,0,2,0.38121,0.33369,10,loser,winner
Mexico,Uruguay,2,1,Friendly,United States,20,3,1990,1,-1,3,1942,1,1,Mexico,Uruguay,0,1,0.73841,0.01845,10,winner,loser
England,Brazil,1,0,Friendly,England,28,3,1990,1,-1,1,1943,1,0,England,Brazil,0,1,0.73715,0.18273,10,winner,loser
Germany,Uruguay,3,3,Friendly,Germany,25,4,1990,0,0,6,1944,1,1,Germany,Uruguay,0,0,0.11106,0.5788,10,draw,draw
Costa Rica,Poland,0,2,Friendly,United States,6,5,1990,-2,2,2,1945,1,0,Costa_Rica,Poland,0,2,0.59659,0.78917,10,loser,winner
Switzerland,Argentina,1,1,Friendly,Switzerland,8,5,1990,0,0,2,1946,0,1,Switzerland,Argentina,0,0,0.20675,0.27239,10,draw,draw
United States,Poland,3,1,Friendly,United States,9,5,1990,2,-2,4,1947,0,0,United_States,Poland,0,2,0.60202,0.96808,10,winner,loser
Canada,Mexico,2,1,NAFU Championship,Canada,13,5,1990,1,-1,3,1948,0,1,Canada,Mexico,0,1,0.1754,0.02868,10,winner,loser
England,Denmark,1,0,Friendly,England,15,5,1990,1,-1,1,1949,1,1,England,Denmark,0,1,0.27796,0.50913,10,winner,loser
Wales,Costa Rica,1,0,Friendly,Wales,20,5,1990,1,-1,1,1950,0,1,Wales,Costa_Rica,0,1,0.84112,0.87548,10,winner,loser
England,Uruguay,1,2,Friendly,England,22,5,1990,-1,1,3,1951,1,1,England,Uruguay,0,1,0.12914,0.24302,10,loser,winner
Germany,Denmark,1,0,Friendly,Germany,30,5,1990,1,-1,1,1952,1,1,Germany,Denmark,0,1,0.24966,0.65661,10,winner,loser
Belgium,Mexico,3,0,Friendly,Belgium,2,6,1990,3,-3,3,1953,1,1,Belgium,Mexico,0,3,0.14097,0.95088,10,winner,loser
Switzerland,United States,2,1,Friendly,Switzerland,2,6,1990,1,-1,3,1954,0,0,Switzerland,United_States,0,1,0.21353,0.10253,10,winner,loser
Tunisia,England,1,1,Friendly,Tunisia,2,6,1990,0,0,2,1955,1,1,Tunisia,England,0,0,0.16916,0.84431,10,draw,draw
Belgium,Poland,1,1,Friendly,Belgium,6,6,1990,0,0,2,1956,1,0,Belgium,Poland,0,0,0.02543,0.88508,10,draw,draw
Argentina,Cameroon,0,1,FIFA World Cup,Italy,8,6,1990,-1,1,1,1957,1,1,Argentina,Cameroon,0,1,0.0381,0.65839,10,loser,winner
Belgium,South Korea,2,0,FIFA World Cup,Italy,12,6,1990,2,-2,2,1958,1,0,Belgium,South_Korea,0,2,0.29058,0.22164,10,winner,loser
Uruguay,Spain,0,0,FIFA World Cup,Italy,13,6,1990,0,0,0,1959,1,1,Uruguay,Spain,0,0,0.18545,0.89529,10,draw,draw
Brazil,Costa Rica,1,0,FIFA World Cup,Italy,16,6,1990,1,-1,1,1960,0,1,Brazil,Costa_Rica,0,1,0.05398,0.82518,10,winner,loser
England,Netherlands,0,0,FIFA World Cup,Italy,16,6,1990,0,0,0,1961,1,1,England,Netherlands,0,0,0.05519,0.69246,10,draw,draw
Belgium,Uruguay,3,1,FIFA World Cup,Italy,17,6,1990,2,-2,4,1962,1,1,Belgium,Uruguay,0,2,0.75496,0.83836,10,winner,loser
South Korea,Spain,1,3,FIFA World Cup,Italy,17,6,1990,-2,2,4,1963,0,1,South_Korea,Spain,0,2,0.75287,0.4476,10,loser,winner
Belgium,Spain,1,2,FIFA World Cup,Italy,21,6,1990,-1,1,3,1964,1,1,Belgium,Spain,0,1,0.31324,0.56565,10,loser,winner
South Korea,Uruguay,0,1,FIFA World Cup,Italy,21,6,1990,-1,1,1,1965,0,1,South_Korea,Uruguay,0,1,0.84899,0.41221,10,loser,winner
Brazil,Argentina,0,1,FIFA World Cup,Italy,24,6,1990,-1,1,1,1966,0,1,Brazil,Argentina,0,1,0.12252,0.83577,10,loser,winner
Germany,Netherlands,2,1,FIFA World Cup,Italy,24,6,1990,1,-1,3,1967,1,1,Germany,Netherlands,0,1,0.26748,0.49432,10,winner,loser
England,Belgium,1,0,FIFA World Cup,Italy,26,6,1990,1,-1,1,1968,1,1,England,Belgium,0,1,0.97764,0.817,10,winner,loser
Cameroon,England,2,3,FIFA World Cup,Italy,1,7,1990,-1,1,5,1969,1,1,Cameroon,England,0,1,0.43527,0.69853,10,loser,winner
Germany,England,1,1,FIFA World Cup,Italy,4,7,1990,0,0,2,1970,1,1,Germany,England,0,0,0.36297,0.29547,10,draw,draw
Germany,Argentina,1,0,FIFA World Cup,Italy,8,7,1990,1,-1,1,1971,1,1,Germany,Argentina,0,1,0.48215,0.52556,10,winner,loser
Japan,South Korea,0,2,Dynasty Cup,China PR,27,7,1990,-2,2,2,1972,0,0,Japan,South_Korea,0,2,0.66701,0.02651,10,loser,winner
Tunisia,Morocco,0,0,Friendly,Tunisia,9,8,1990,0,0,0,1973,1,0,Tunisia,Morocco,0,0,0.77135,0.41103,10,draw,draw
France,Poland,0,0,Friendly,France,15,8,1990,0,0,0,1974,0,0,France,Poland,0,0,0.10318,0.43974,10,draw,draw
Portugal,Germany,1,1,Friendly,Portugal,29,8,1990,0,0,2,1975,1,1,Portugal,Germany,0,0,0.26683,0.88799,10,draw,draw
South Korea,Australia,1,0,Friendly,South Korea,6,9,1990,1,-1,1,1976,0,0,South_Korea,Australia,0,1,0.57601,0.31153,10,winner,loser
South Korea,Australia,1,0,Friendly,South Korea,9,9,1990,1,-1,1,1977,0,0,South_Korea,Australia,0,1,0.52483,0.55082,10,winner,loser
Denmark,Wales,1,0,Friendly,Denmark,11,9,1990,1,-1,1,1978,1,0,Denmark,Wales,0,1,0.97565,0.98848,10,winner,loser
Spain,Brazil,3,0,Friendly,Spain,12,9,1990,3,-3,3,1979,1,0,Spain,Brazil,0,3,0.29311,0.04359,10,winner,loser
Poland,United States,2,3,Friendly,Poland,10,10,1990,-1,1,5,1980,0,0,Poland,United_States,0,1,0.75222,0.45357,10,loser,winner
Croatia,United States,2,1,Friendly,Croatia,17,10,1990,1,-1,3,1981,0,0,Croatia,United_States,0,1,0.69373,0.5117,10,winner,loser
England,Poland,2,0,UEFA Euro qualification,England,17,10,1990,2,-2,2,1982,1,0,England,Poland,0,2,0.8257,0.475,10,winner,loser
Portugal,Netherlands,1,0,UEFA Euro qualification,Portugal,17,10,1990,1,-1,1,1983,1,1,Portugal,Netherlands,0,1,0.79047,0.07627,10,winner,loser
Wales,Belgium,3,1,UEFA Euro qualification,Wales,17,10,1990,2,-2,4,1984,0,1,Wales,Belgium,0,2,0.30286,0.71721,10,winner,loser
Mexico,Brazil,0,0,Friendly,United States,12,12,1990,0,0,0,1985,1,0,Mexico,Brazil,0,0,0.73196,0.96821,10,draw,draw
Germany,Switzerland,4,0,Friendly,Germany,19,12,1990,4,-4,4,1986,1,0,Germany,Switzerland,0,4,0.46563,0.12014,10,winner,loser
Portugal,United States,1,0,Friendly,Portugal,19,12,1990,1,-1,1,1987,1,0,Portugal,United_States,0,1,0.50833,0.05024,10,winner,loser
Spain,Portugal,1,1,Friendly,Spain,16,1,1991,0,0,2,1988,1,1,Spain,Portugal,1,0,0.39389,0.48029,10,draw,draw
United States,Switzerland,0,1,Friendly,United States,1,2,1991,-1,1,1,1989,0,0,United_States,Switzerland,1,1,0.5427,0.48456,10,loser,winner
England,Cameroon,2,0,Friendly,England,6,2,1991,2,-2,2,1990,1,1,England,Cameroon,1,2,0.62034,0.99178,10,winner,loser
France,Spain,3,1,UEFA Euro qualification,France,20,2,1991,2,-2,4,1991,0,1,France,Spain,1,2,0.42459,0.80631,10,winner,loser
United States,Mexico,2,2,NAFU Championship,United States,12,3,1991,0,0,4,1992,0,1,United_States,Mexico,1,0,0.591,0.92333,10,draw,draw
Argentina,Mexico,0,0,Friendly,Argentina,13,3,1991,0,0,0,1993,1,1,Argentina,Mexico,1,0,0.47482,0.42413,10,draw,draw
Canada,Mexico,0,3,NAFU Championship,United States,14,3,1991,-3,3,3,1994,0,1,Canada,Mexico,1,3,0.93188,0.11951,10,loser,winner
United States,Canada,2,0,NAFU Championship,United States,16,3,1991,2,-2,2,1995,0,0,United_States,Canada,1,2,0.17362,0.62536,10,winner,loser
Argentina,Brazil,3,3,Friendly,Argentina,27,3,1991,0,0,6,1996,1,0,Argentina,Brazil,1,0,0.02371,0.45968,10,draw,draw
Belgium,Wales,1,1,UEFA Euro qualification,Belgium,27,3,1991,0,0,2,1997,1,0,Belgium,Wales,1,0,0.90939,0.76101,10,draw,draw
Costa Rica,Mexico,0,0,Friendly,Costa Rica,17,4,1991,0,0,0,1998,1,1,Costa_Rica,Mexico,1,0,0.02042,0.30872,10,draw,draw
Germany,Belgium,1,0,UEFA Euro qualification,Germany,1,5,1991,1,-1,1,1999,1,1,Germany,Belgium,1,1,0.21429,0.27789,10,winner,loser
United States,Uruguay,1,0,Friendly,United States,5,5,1991,1,-1,1,2000,0,1,United_States,Uruguay,1,1,0.86577,0.14833,10,winner,loser
Mexico,Uruguay,0,2,Friendly,United States,7,5,1991,-2,2,2,2001,1,1,Mexico,Uruguay,1,2,0.96975,0.98922,10,loser,winner
United States,Argentina,0,1,Friendly,United States,19,5,1991,-1,1,1,2002,0,1,United_States,Argentina,1,1,0.75542,0.16986,10,loser,winner
England,Argentina,2,2,Friendly,England,25,5,1991,0,0,4,2003,1,1,England,Argentina,1,0,0.85665,0.05561,10,draw,draw
Poland,Wales,0,0,Friendly,Poland,29,5,1991,0,0,0,2004,0,0,Poland,Wales,1,0,0.78047,0.52143,10,draw,draw
Australia,England,0,1,Friendly,Australia,1,6,1991,-1,1,1,2005,0,1,Australia,England,1,1,0.43784,0.54476,10,loser,winner
Wales,Germany,1,0,UEFA Euro qualification,Wales,5,6,1991,1,-1,1,2006,0,1,Wales,Germany,1,1,0.20529,0.02367,10,winner,loser
South Korea,Australia,0,0,Korea Cup,South Korea,14,6,1991,0,0,0,2007,0,0,South_Korea,Australia,1,0,0.41337,0.27341,10,draw,draw
Brazil,Argentina,1,1,Friendly,Brazil,27,6,1991,0,0,2,2008,0,1,Brazil,Argentina,1,0,0.62596,0.30243,10,draw,draw
Canada,Mexico,1,3,Gold Cup,United States,30,6,1991,-2,2,4,2009,0,1,Canada,Mexico,1,2,0.22369,0.07804,10,loser,winner
United States,Costa Rica,3,2,Gold Cup,United States,3,7,1991,1,-1,5,2010,0,1,United_States,Costa_Rica,1,1,0.4054,0.77183,10,winner,loser
United States,Mexico,2,0,Gold Cup,United States,5,7,1991,2,-2,2,2011,0,1,United_States,Mexico,1,2,0.80735,0.10739,10,winner,loser
Mexico,Costa Rica,2,0,Gold Cup,United States,7,7,1991,2,-2,2,2012,1,1,Mexico,Costa_Rica,1,2,0.46897,0.56493,10,winner,loser
Ecuador,Uruguay,1,1,Copa America,Chile,9,7,1991,0,0,2,2013,0,1,Ecuador,Uruguay,1,0,0.8863,0.05546,10,draw,draw
Brazil,Uruguay,1,1,Copa America,Chile,11,7,1991,0,0,2,2014,0,1,Brazil,Uruguay,1,0,0.98413,0.81456,10,draw,draw
Brazil,Ecuador,3,1,Copa America,Chile,15,7,1991,2,-2,4,2015,0,0,Brazil,Ecuador,1,2,0.5834,0.30584,10,winner,loser
Argentina,Brazil,3,2,Copa America,Chile,17,7,1991,1,-1,5,2016,1,0,Argentina,Brazil,1,1,0.08144,0.2552,10,winner,loser
Japan,South Korea,0,1,Friendly,Japan,27,7,1991,-1,1,1,2017,0,0,Japan,South_Korea,1,1,0.38939,0.1381,10,loser,winner
Poland,France,1,5,Friendly,Poland,14,8,1991,-4,4,6,2018,0,0,Poland,France,1,4,0.89526,0.01574,10,loser,winner
Spain,Uruguay,2,1,Friendly,Spain,4,9,1991,1,-1,3,2019,1,1,Spain,Uruguay,1,1,0.3459,0.65692,10,winner,loser
England,Germany,0,1,Friendly,England,11,9,1991,-1,1,1,2020,1,1,England,Germany,1,1,0.79878,0.93351,10,loser,winner
Netherlands,Poland,1,1,Friendly,Netherlands,11,9,1991,0,0,2,2021,1,0,Netherlands,Poland,1,0,0.98434,0.40767,10,draw,draw
Wales,Brazil,1,0,Friendly,Wales,11,9,1991,1,-1,1,2022,0,0,Wales,Brazil,1,1,0.45225,0.06765,10,winner,loser
Cameroon,Tunisia,0,1,Friendly,Egypt,24,9,1991,-1,1,1,2023,1,1,Cameroon,Tunisia,1,1,0.17326,0.74456,10,loser,winner
Cameroon,Tunisia,1,0,Friendly,Egypt,30,9,1991,1,-1,1,2024,1,1,Cameroon,Tunisia,1,1,0.31823,0.78601,10,winner,loser
Spain,France,1,2,UEFA Euro qualification,Spain,12,10,1991,-1,1,3,2025,1,0,Spain,France,1,1,0.94471,0.76235,10,loser,winner
Germany,Wales,4,1,UEFA Euro qualification,Germany,16,10,1991,3,-3,5,2026,1,0,Germany,Wales,1,3,0.66403,0.56847,10,winner,loser
Netherlands,Portugal,1,0,UEFA Euro qualification,Netherlands,16,10,1991,1,-1,1,2027,1,1,Netherlands,Portugal,1,1,0.2989,0.02124,10,winner,loser
Ghana,Senegal,2,3,Friendly,Ivory Coast,31,10,1991,-1,1,5,2028,0,0,Ghana,Senegal,1,1,0.00251,0.17488,10,loser,winner
Poland,England,1,1,UEFA Euro qualification,Poland,13,11,1991,0,0,2,2029,0,1,Poland,England,1,0,0.72953,0.27254,10,draw,draw
Belgium,Germany,0,1,UEFA Euro qualification,Belgium,20,11,1991,-1,1,1,2030,1,1,Belgium,Germany,1,1,0.5743,0.73515,10,loser,winner
Mexico,Uruguay,1,1,Friendly,Mexico,20,11,1991,0,0,2,2031,1,1,Mexico,Uruguay,1,0,0.13635,0.3146,10,draw,draw
United States,Costa Rica,1,1,Friendly,United States,24,11,1991,0,0,2,2032,0,1,United_States,Costa_Rica,1,0,0.78052,0.467,10,draw,draw
Costa Rica,Mexico,1,1,Friendly,United States,27,11,1991,0,0,2,2033,1,1,Costa_Rica,Mexico,1,0,0.23057,0.58428,10,draw,draw
