serial,year,year_n,month,day,decade,team_ar,status,home_score,away_score,home_result,away_result,total_goals,result,tournament_ar,country_ar,home_group,away_group,home_random,away_random,team_txt,random,result_desc,home_team_ar,home_team_txt,away_team_ar,away_team_txt,size,team_a_ar,team_a_txt,team_b_ar,team_b_txt,result_desc_a,result_desc_b,score_a,score_b,result_a,result_b,random_a,random_b
1035,1966,6,7,5,7,إنجلترا,away_team,0,1,-1,1,1,1,مباراة ودية,بولندا,0,1,0.85144,0.21508,England,0.21508,winner,بولندا,Poland,إنجلترا,England,1,إنجلترا,England,بولندا,Poland,winner,loser,1,0,1,-1,0.85144,0.21508
1036,1966,6,7,11,7,إنجلترا,home_team,0,0,0,0,0,0, كأس العالم,إنجلترا,1,1,0.82386,0.13028,England,0.82386,draw,إنجلترا,England,أوروغواي,Uruguay,0,إنجلترا,England,أوروغواي,Uruguay,draw,draw,0,0,0,0,0.82386,0.13028
1036,1966,6,7,11,7,أوروغواي,away_team,0,0,0,0,0,0, كأس العالم,إنجلترا,1,1,0.82386,0.13028,Uruguay,0.13028,draw,إنجلترا,England,أوروغواي,Uruguay,0,أوروغواي,Uruguay,إنجلترا,England,draw,draw,0,0,0,0,0.82386,0.13028
1037,1966,6,7,12,7,ألمانيا,home_team,5,0,5,-5,5,5, كأس العالم,إنجلترا,1,0,0.88917,0.65456,Germany,0.88917,winner,ألمانيا,Germany,سويسرا,Switzerland,5,ألمانيا,Germany,سويسرا,Switzerland,winner,loser,5,0,5,-5,0.88917,0.65456
1037,1966,6,7,12,7,سويسرا,away_team,5,0,5,-5,5,-5, كأس العالم,إنجلترا,1,0,0.88917,0.65456,Switzerland,0.65456,loser,ألمانيا,Germany,سويسرا,Switzerland,5,سويسرا,Switzerland,ألمانيا,Germany,loser,winner,0,5,-5,5,0.88917,0.65456
1038,1966,6,7,13,7,الأرجنتين,home_team,2,1,1,-1,3,1, كأس العالم,إنجلترا,1,1,0.64338,0.08031,Argentina,0.64338,winner,الأرجنتين,Argentina,إسبانيا,Spain,1,الأرجنتين,Argentina,إسبانيا,Spain,winner,loser,2,1,1,-1,0.64338,0.08031
1038,1966,6,7,13,7,إسبانيا,away_team,2,1,1,-1,3,-1, كأس العالم,إنجلترا,1,1,0.64338,0.08031,Spain,0.08031,loser,الأرجنتين,Argentina,إسبانيا,Spain,1,إسبانيا,Spain,الأرجنتين,Argentina,loser,winner,1,2,-1,1,0.64338,0.08031
1039,1966,6,7,13,7,فرنسا,home_team,1,1,0,0,2,0, كأس العالم,إنجلترا,0,1,0.24011,0.46681,France,0.24011,draw,فرنسا,France,المكسيك,Mexico,0,فرنسا,France,المكسيك,Mexico,draw,draw,1,1,0,0,0.24011,0.46681
1039,1966,6,7,13,7,المكسيك,away_team,1,1,0,0,2,0, كأس العالم,إنجلترا,0,1,0.24011,0.46681,Mexico,0.46681,draw,فرنسا,France,المكسيك,Mexico,0,المكسيك,Mexico,فرنسا,France,draw,draw,1,1,0,0,0.24011,0.46681
1040,1966,6,7,15,7,فرنسا,home_team,1,2,-1,1,3,-1, كأس العالم,إنجلترا,0,1,0.54091,0.21081,France,0.54091,loser,فرنسا,France,أوروغواي,Uruguay,1,فرنسا,France,أوروغواي,Uruguay,loser,winner,1,2,-1,1,0.54091,0.21081
1040,1966,6,7,15,7,أوروغواي,away_team,1,2,-1,1,3,1, كأس العالم,إنجلترا,0,1,0.54091,0.21081,Uruguay,0.21081,winner,فرنسا,France,أوروغواي,Uruguay,1,أوروغواي,Uruguay,فرنسا,France,winner,loser,2,1,1,-1,0.54091,0.21081
1041,1966,6,7,15,7,إسبانيا,home_team,2,1,1,-1,3,1, كأس العالم,إنجلترا,1,0,0.07987,0.5416,Spain,0.07987,winner,إسبانيا,Spain,سويسرا,Switzerland,1,إسبانيا,Spain,سويسرا,Switzerland,winner,loser,2,1,1,-1,0.07987,0.5416
1041,1966,6,7,15,7,سويسرا,away_team,2,1,1,-1,3,-1, كأس العالم,إنجلترا,1,0,0.07987,0.5416,Switzerland,0.5416,loser,إسبانيا,Spain,سويسرا,Switzerland,1,سويسرا,Switzerland,إسبانيا,Spain,loser,winner,1,2,-1,1,0.07987,0.5416
1042,1966,6,7,16,7,الأرجنتين,home_team,0,0,0,0,0,0, كأس العالم,إنجلترا,1,1,0.87061,0.90497,Argentina,0.87061,draw,الأرجنتين,Argentina,ألمانيا,Germany,0,الأرجنتين,Argentina,ألمانيا,Germany,draw,draw,0,0,0,0,0.87061,0.90497
1042,1966,6,7,16,7,ألمانيا,away_team,0,0,0,0,0,0, كأس العالم,إنجلترا,1,1,0.87061,0.90497,Germany,0.90497,draw,الأرجنتين,Argentina,ألمانيا,Germany,0,ألمانيا,Germany,الأرجنتين,Argentina,draw,draw,0,0,0,0,0.87061,0.90497
1043,1966,6,7,16,7,إنجلترا,home_team,2,0,2,-2,2,2, كأس العالم,إنجلترا,1,1,0.78113,0.56594,England,0.78113,winner,إنجلترا,England,المكسيك,Mexico,2,إنجلترا,England,المكسيك,Mexico,winner,loser,2,0,2,-2,0.78113,0.56594
1043,1966,6,7,16,7,المكسيك,away_team,2,0,2,-2,2,-2, كأس العالم,إنجلترا,1,1,0.78113,0.56594,Mexico,0.56594,loser,إنجلترا,England,المكسيك,Mexico,2,المكسيك,Mexico,إنجلترا,England,loser,winner,0,2,-2,2,0.78113,0.56594
1044,1966,6,7,19,7,الأرجنتين,home_team,2,0,2,-2,2,2, كأس العالم,إنجلترا,1,0,0.96833,0.99107,Argentina,0.96833,winner,الأرجنتين,Argentina,سويسرا,Switzerland,2,الأرجنتين,Argentina,سويسرا,Switzerland,winner,loser,2,0,2,-2,0.96833,0.99107
1044,1966,6,7,19,7,سويسرا,away_team,2,0,2,-2,2,-2, كأس العالم,إنجلترا,1,0,0.96833,0.99107,Switzerland,0.99107,loser,الأرجنتين,Argentina,سويسرا,Switzerland,2,سويسرا,Switzerland,الأرجنتين,Argentina,loser,winner,0,2,-2,2,0.96833,0.99107
1045,1966,6,7,19,7,البرازيل,home_team,1,3,-2,2,4,-2, كأس العالم,إنجلترا,0,1,0.15405,0.27904,Brazil,0.15405,loser,البرازيل,Brazil,البرتغال,Portugal,2,البرازيل,Brazil,البرتغال,Portugal,loser,winner,1,3,-2,2,0.15405,0.27904
1045,1966,6,7,19,7,البرتغال,away_team,1,3,-2,2,4,2, كأس العالم,إنجلترا,0,1,0.15405,0.27904,Portugal,0.27904,winner,البرازيل,Brazil,البرتغال,Portugal,2,البرتغال,Portugal,البرازيل,Brazil,winner,loser,3,1,2,-2,0.15405,0.27904
1046,1966,6,7,19,7,المكسيك,home_team,0,0,0,0,0,0, كأس العالم,إنجلترا,1,1,0.53528,0.99682,Mexico,0.53528,draw,المكسيك,Mexico,أوروغواي,Uruguay,0,المكسيك,Mexico,أوروغواي,Uruguay,draw,draw,0,0,0,0,0.53528,0.99682
1046,1966,6,7,19,7,أوروغواي,away_team,0,0,0,0,0,0, كأس العالم,إنجلترا,1,1,0.53528,0.99682,Uruguay,0.99682,draw,المكسيك,Mexico,أوروغواي,Uruguay,0,أوروغواي,Uruguay,المكسيك,Mexico,draw,draw,0,0,0,0,0.53528,0.99682
1047,1966,6,7,20,7,إنجلترا,home_team,2,0,2,-2,2,2, كأس العالم,إنجلترا,1,0,0.87174,0.13545,England,0.87174,winner,إنجلترا,England,فرنسا,France,2,إنجلترا,England,فرنسا,France,winner,loser,2,0,2,-2,0.87174,0.13545
1047,1966,6,7,20,7,فرنسا,away_team,2,0,2,-2,2,-2, كأس العالم,إنجلترا,1,0,0.87174,0.13545,France,0.13545,loser,إنجلترا,England,فرنسا,France,2,فرنسا,France,إنجلترا,England,loser,winner,0,2,-2,2,0.87174,0.13545
1048,1966,6,7,20,7,ألمانيا,home_team,2,1,1,-1,3,1, كأس العالم,إنجلترا,1,1,0.01987,0.41575,Germany,0.01987,winner,ألمانيا,Germany,إسبانيا,Spain,1,ألمانيا,Germany,إسبانيا,Spain,winner,loser,2,1,1,-1,0.01987,0.41575
1048,1966,6,7,20,7,إسبانيا,away_team,2,1,1,-1,3,-1, كأس العالم,إنجلترا,1,1,0.01987,0.41575,Spain,0.41575,loser,ألمانيا,Germany,إسبانيا,Spain,1,إسبانيا,Spain,ألمانيا,Germany,loser,winner,1,2,-1,1,0.01987,0.41575
1049,1966,6,7,23,7,إنجلترا,home_team,1,0,1,-1,1,1, كأس العالم,إنجلترا,1,1,0.40253,0.34975,England,0.40253,winner,إنجلترا,England,الأرجنتين,Argentina,1,إنجلترا,England,الأرجنتين,Argentina,winner,loser,1,0,1,-1,0.40253,0.34975
1049,1966,6,7,23,7,الأرجنتين,away_team,1,0,1,-1,1,-1, كأس العالم,إنجلترا,1,1,0.40253,0.34975,Argentina,0.34975,loser,إنجلترا,England,الأرجنتين,Argentina,1,الأرجنتين,Argentina,إنجلترا,England,loser,winner,0,1,-1,1,0.40253,0.34975
1050,1966,6,7,23,7,ألمانيا,home_team,4,0,4,-4,4,4, كأس العالم,إنجلترا,1,1,0.09409,0.34214,Germany,0.09409,winner,ألمانيا,Germany,أوروغواي,Uruguay,4,ألمانيا,Germany,أوروغواي,Uruguay,winner,loser,4,0,4,-4,0.09409,0.34214
1050,1966,6,7,23,7,أوروغواي,away_team,4,0,4,-4,4,-4, كأس العالم,إنجلترا,1,1,0.09409,0.34214,Uruguay,0.34214,loser,ألمانيا,Germany,أوروغواي,Uruguay,4,أوروغواي,Uruguay,ألمانيا,Germany,loser,winner,0,4,-4,4,0.09409,0.34214
1051,1966,6,7,26,7,إنجلترا,home_team,2,1,1,-1,3,1, كأس العالم,إنجلترا,1,1,0.50434,0.79149,England,0.50434,winner,إنجلترا,England,البرتغال,Portugal,1,إنجلترا,England,البرتغال,Portugal,winner,loser,2,1,1,-1,0.50434,0.79149
1051,1966,6,7,26,7,البرتغال,away_team,2,1,1,-1,3,-1, كأس العالم,إنجلترا,1,1,0.50434,0.79149,Portugal,0.79149,loser,إنجلترا,England,البرتغال,Portugal,1,البرتغال,Portugal,إنجلترا,England,loser,winner,1,2,-1,1,0.50434,0.79149
1052,1966,6,7,30,7,إنجلترا,home_team,4,2,2,-2,6,2, كأس العالم,إنجلترا,1,1,0.3988,0.72212,England,0.3988,winner,إنجلترا,England,ألمانيا,Germany,2,إنجلترا,England,ألمانيا,Germany,winner,loser,4,2,2,-2,0.3988,0.72212
1052,1966,6,7,30,7,ألمانيا,away_team,4,2,2,-2,6,-2, كأس العالم,إنجلترا,1,1,0.3988,0.72212,Germany,0.72212,loser,إنجلترا,England,ألمانيا,Germany,2,ألمانيا,Germany,إنجلترا,England,loser,winner,2,4,-2,2,0.3988,0.72212
1053,1966,6,8,14,7,كوريا الجنوبية,home_team,2,0,2,-2,2,2, كأس العالم المصغرة للمنتخبات,ماليزيا,0,0,0.78525,0.76999,South_Korea,0.78525,winner,كوريا الجنوبية,South_Korea,اليابان,Japan,2,كوريا الجنوبية,South_Korea,اليابان,Japan,winner,loser,2,0,2,-2,0.78525,0.76999
1053,1966,6,8,14,7,اليابان,away_team,2,0,2,-2,2,-2, كأس العالم المصغرة للمنتخبات,ماليزيا,0,0,0.78525,0.76999,Japan,0.76999,loser,كوريا الجنوبية,South_Korea,اليابان,Japan,2,اليابان,Japan,كوريا الجنوبية,South_Korea,loser,winner,0,2,-2,2,0.78525,0.76999
1054,1966,6,10,22,7,بلجيكا,home_team,1,0,1,-1,1,1,مباراة ودية,بلجيكا,1,0,0.9301,0.94037,Belgium,0.9301,winner,بلجيكا,Belgium,سويسرا,Switzerland,1,بلجيكا,Belgium,سويسرا,Switzerland,winner,loser,1,0,1,-1,0.9301,0.94037
1054,1966,6,10,22,7,سويسرا,away_team,1,0,1,-1,1,-1,مباراة ودية,بلجيكا,1,0,0.9301,0.94037,Switzerland,0.94037,loser,بلجيكا,Belgium,سويسرا,Switzerland,1,سويسرا,Switzerland,بلجيكا,Belgium,loser,winner,0,1,-1,1,0.9301,0.94037
1055,1966,6,10,22,7,فرنسا,home_team,2,1,1,-1,3,1, تصفيات كأس أمم أوروبا,فرنسا,0,0,0.88079,0.20586,France,0.88079,winner,فرنسا,France,بولندا,Poland,1,فرنسا,France,بولندا,Poland,winner,loser,2,1,1,-1,0.88079,0.20586
1055,1966,6,10,22,7,بولندا,away_team,2,1,1,-1,3,-1, تصفيات كأس أمم أوروبا,فرنسا,0,0,0.88079,0.20586,Poland,0.20586,loser,فرنسا,France,بولندا,Poland,1,بولندا,Poland,فرنسا,France,loser,winner,1,2,-1,1,0.88079,0.20586
1056,1966,6,11,11,7,بلجيكا,home_team,2,1,1,-1,3,1, تصفيات كأس أمم أوروبا,بلجيكا,1,0,0.99615,0.43567,Belgium,0.99615,winner,بلجيكا,Belgium,فرنسا,France,1,بلجيكا,Belgium,فرنسا,France,winner,loser,2,1,1,-1,0.99615,0.43567
1056,1966,6,11,11,7,فرنسا,away_team,2,1,1,-1,3,-1, تصفيات كأس أمم أوروبا,بلجيكا,1,0,0.99615,0.43567,France,0.43567,loser,بلجيكا,Belgium,فرنسا,France,1,فرنسا,France,بلجيكا,Belgium,loser,winner,1,2,-1,1,0.99615,0.43567
